PropertyID,Name,Segment,Region,Stage,MonthlyRevenue,BuildTimeWeeks,ProjectedPenetrationTimeWeeks,ChurnRisk,UpgradePotential,ContactsAvailable
COM-0653,Commercial Property 653,Commercial,South,Closed Lost,4470,14,28,Medium,High,2
COM-0654,Commercial Property 654,Commercial,West,Qualified,1904,10,28,High,None,3
COM-0655,Commercial Property 655,Commercial,West,Closed Lost,572,3,23,Medium,High,5
COM-0656,Commercial Property 656,Commercial,North,Lead,2519,3,13,High,Moderate,4
COM-0657,Commercial Property 657,Commercial,North,Negotiation,2632,10,12,High,High,1
COM-0658,Commercial Property 658,Commercial,North,Lead,1909,6,17,High,Moderate,1
COM-0659,Commercial Property 659,Commercial,South,Lead,4846,16,27,Medium,Moderate,4
COM-0660,Commercial Property 660,Commercial,East,Proposal,575,12,24,Medium,High,4
COM-0661,Commercial Property 661,Commercial,East,Negotiation,1597,9,12,Low,High,2
COM-0662,Commercial Property 662,Commercial,East,Negotiation,1756,14,30,Medium,None,4
COM-0663,Commercial Property 663,Commercial,North,Lead,2918,10,9,Low,None,4
COM-0664,Commercial Property 664,Commercial,West,Negotiation,2286,6,30,Low,Moderate,1
COM-0665,Commercial Property 665,Commercial,East,Proposal,1564,17,28,High,High,2
COM-0666,Commercial Property 666,Commercial,East,Negotiation,4681,16,23,Medium,Moderate,4
COM-0667,Commercial Property 667,Commercial,West,Lead,546,14,25,Low,Moderate,5
COM-0668,Commercial Property 668,Commercial,South,Lead,1584,5,26,Low,None,4
COM-0669,Commercial Property 669,Commercial,West,Proposal,3451,16,20,Medium,None,1
COM-0670,Commercial Property 670,Commercial,North,Qualified,3372,14,14,Medium,High,3
COM-0671,Commercial Property 671,Commercial,West,Closed Won,3228,12,21,Medium,High,4
COM-0672,Commercial Property 672,Commercial,South,Negotiation,2711,4,28,Medium,Moderate,4
COM-0673,Commercial Property 673,Commercial,East,Qualified,2045,5,9,High,None,4
COM-0674,Commercial Property 674,Commercial,East,Closed Lost,3719,18,15,Medium,None,5
COM-0675,Commercial Property 675,Commercial,West,Closed Lost,1836,6,18,High,None,2
COM-0676,Commercial Property 676,Commercial,West,Lead,3238,20,22,Low,None,1
COM-0677,Commercial Property 677,Commercial,North,Lead,696,4,27,Low,None,5
COM-0678,Commercial Property 678,Commercial,West,Proposal,3278,20,18,High,None,2
COM-0679,Commercial Property 679,Commercial,North,Proposal,811,13,16,Low,High,2
COM-0680,Commercial Property 680,Commercial,East,Qualified,3007,11,24,High,None,2
COM-0681,Commercial Property 681,Commercial,North,Closed Won,828,20,5,High,None,3
COM-0682,Commercial Property 682,Commercial,West,Qualified,3892,18,17,High,None,2
COM-0683,Commercial Property 683,Commercial,East,Closed Lost,3979,20,12,Medium,High,4
COM-0684,Commercial Property 684,Commercial,East,Lead,689,8,15,Low,Moderate,5
COM-0685,Commercial Property 685,Commercial,South,Proposal,3467,4,25,Medium,None,3
COM-0686,Commercial Property 686,Commercial,South,Closed Lost,3577,7,16,Low,Moderate,3
COM-0687,Commercial Property 687,Commercial,West,Closed Lost,3380,13,20,Low,None,3
COM-0688,Commercial Property 688,Commercial,East,Lead,3497,6,8,Low,High,3
COM-0689,Commercial Property 689,Commercial,South,Proposal,2931,18,17,Medium,Moderate,4
COM-0690,Commercial Property 690,Commercial,East,Closed Won,2814,10,23,Medium,High,5
COM-0691,Commercial Property 691,Commercial,South,Proposal,1976,3,21,Medium,Moderate,1
COM-0692,Commercial Property 692,Commercial,South,Closed Lost,2038,7,21,Medium,Moderate,3
COM-0693,Commercial Property 693,Commercial,East,Negotiation,1604,12,28,Low,High,2
COM-0694,Commercial Property 694,Commercial,South,Closed Lost,4210,17,8,Medium,Moderate,2
COM-0695,Commercial Property 695,Commercial,East,Proposal,2478,16,6,Medium,None,5
COM-0696,Commercial Property 696,Commercial,East,Negotiation,2950,16,11,Low,High,5
COM-0697,Commercial Property 697,Commercial,East,Proposal,1473,18,10,Low,Moderate,3
COM-0698,Commercial Property 698,Commercial,North,Lead,4255,9,11,Low,None,2
COM-0699,Commercial Property 699,Commercial,South,Closed Won,4770,14,27,Low,High,1
COM-0700,Commercial Property 700,Commercial,East,Proposal,4133,8,13,Low,Moderate,1
COM-0701,Commercial Property 701,Commercial,West,Closed Lost,2446,20,28,Medium,Moderate,5
COM-0702,Commercial Property 702,Commercial,West,Closed Lost,889,19,12,High,None,2
COM-0703,Commercial Property 703,Commercial,West,Closed Won,3643,12,20,Medium,High,5
COM-0704,Commercial Property 704,Commercial,West,Qualified,2322,12,8,Low,High,3
COM-0705,Commercial Property 705,Commercial,West,Proposal,1114,7,26,Medium,None,3
COM-0706,Commercial Property 706,Commercial,West,Closed Lost,4695,20,7,Low,Moderate,3
COM-0707,Commercial Property 707,Commercial,East,Qualified,2435,4,19,Low,None,4
COM-0708,Commercial Property 708,Commercial,North,Closed Won,1547,8,18,Medium,Moderate,4
COM-0709,Commercial Property 709,Commercial,West,Lead,3597,17,19,Medium,Moderate,5
COM-0710,Commercial Property 710,Commercial,South,Lead,4304,19,17,High,None,4
COM-0711,Commercial Property 711,Commercial,South,Proposal,2268,19,26,Low,None,3
COM-0712,Commercial Property 712,Commercial,East,Closed Won,1021,11,7,High,None,2
COM-0713,Commercial Property 713,Commercial,East,Closed Won,3281,18,28,Medium,Moderate,2
COM-0714,Commercial Property 714,Commercial,West,Proposal,740,3,12,Low,High,1
COM-0715,Commercial Property 715,Commercial,West,Proposal,634,15,24,Medium,None,4
COM-0716,Commercial Property 716,Commercial,North,Closed Won,1950,9,28,High,None,5
COM-0717,Commercial Property 717,Commercial,West,Closed Lost,2646,3,14,High,Moderate,4
COM-0718,Commercial Property 718,Commercial,East,Proposal,3710,20,7,Low,None,4
COM-0719,Commercial Property 719,Commercial,South,Negotiation,735,11,17,High,Moderate,2
COM-0720,Commercial Property 720,Commercial,South,Negotiation,2536,13,8,Low,Moderate,5
COM-0721,Commercial Property 721,Commercial,East,Closed Won,1916,7,27,Medium,Moderate,3
COM-0722,Commercial Property 722,Commercial,West,Closed Won,754,6,13,Medium,Moderate,1
COM-0723,Commercial Property 723,Commercial,West,Closed Won,4639,5,27,Medium,High,1
COM-0724,Commercial Property 724,Commercial,East,Closed Lost,2882,17,28,Low,None,2
COM-0725,Commercial Property 725,Commercial,East,Negotiation,3596,15,14,High,Moderate,5
COM-0726,Commercial Property 726,Commercial,South,Closed Won,3160,3,20,Medium,High,3
COM-0727,Commercial Property 727,Commercial,North,Negotiation,3353,16,24,Low,None,3
COM-0728,Commercial Property 728,Commercial,East,Negotiation,1052,4,18,High,High,4
COM-0729,Commercial Property 729,Commercial,East,Qualified,4721,6,14,Low,High,5
COM-0730,Commercial Property 730,Commercial,South,Qualified,1261,3,14,High,None,3
COM-0731,Commercial Property 731,Commercial,South,Closed Lost,571,10,30,Medium,High,5
COM-0732,Commercial Property 732,Commercial,East,Closed Lost,4626,10,10,High,None,4
COM-0733,Commercial Property 733,Commercial,South,Closed Won,1814,16,29,High,Moderate,4
COM-0734,Commercial Property 734,Commercial,South,Closed Won,2245,10,25,Low,Moderate,1
COM-0735,Commercial Property 735,Commercial,West,Closed Lost,4876,15,15,Medium,None,1
COM-0736,Commercial Property 736,Commercial,West,Negotiation,1655,18,28,Medium,Moderate,1
COM-0737,Commercial Property 737,Commercial,South,Closed Won,741,16,24,Medium,Moderate,2
COM-0738,Commercial Property 738,Commercial,South,Closed Won,729,7,27,High,Moderate,3
COM-0739,Commercial Property 739,Commercial,East,Proposal,4596,20,20,High,Moderate,4
COM-0740,Commercial Property 740,Commercial,West,Negotiation,4083,8,11,High,High,1
COM-0741,Commercial Property 741,Commercial,South,Lead,3096,4,15,High,High,3
COM-0742,Commercial Property 742,Commercial,East,Negotiation,2905,14,21,High,High,4
COM-0743,Commercial Property 743,Commercial,East,Qualified,2325,19,8,Low,Moderate,4
COM-0744,Commercial Property 744,Commercial,North,Lead,1535,13,21,Medium,Moderate,1
COM-0745,Commercial Property 745,Commercial,East,Proposal,2114,9,15,Medium,Moderate,2
COM-0746,Commercial Property 746,Commercial,North,Closed Won,1360,7,14,Low,High,3
COM-0747,Commercial Property 747,Commercial,South,Closed Lost,904,19,6,Medium,High,2
COM-0748,Commercial Property 748,Commercial,West,Closed Won,660,14,10,Low,High,3
COM-0749,Commercial Property 749,Commercial,North,Closed Lost,3612,15,29,Low,Moderate,4
COM-0750,Commercial Property 750,Commercial,East,Negotiation,3764,15,16,High,Moderate,2
COM-0751,Commercial Property 751,Commercial,East,Closed Lost,3512,20,5,High,Moderate,2
COM-0752,Commercial Property 752,Commercial,West,Closed Lost,4362,14,7,High,High,3
COM-0753,Commercial Property 753,Commercial,East,Lead,2028,7,10,High,Moderate,2
COM-0754,Commercial Property 754,Commercial,South,Closed Won,3095,10,15,Medium,None,2
COM-0755,Commercial Property 755,Commercial,West,Closed Lost,755,10,27,Medium,Moderate,1
COM-0756,Commercial Property 756,Commercial,West,Proposal,3360,4,22,High,High,2
COM-0757,Commercial Property 757,Commercial,East,Qualified,2977,16,13,Medium,Moderate,1
COM-0758,Commercial Property 758,Commercial,South,Qualified,3579,10,7,Medium,None,3
COM-0759,Commercial Property 759,Commercial,West,Closed Won,4739,7,20,High,Moderate,4
COM-0760,Commercial Property 760,Commercial,South,Closed Won,1007,8,16,High,None,4
COM-0761,Commercial Property 761,Commercial,East,Qualified,3753,20,14,High,Moderate,1
COM-0762,Commercial Property 762,Commercial,West,Closed Lost,1597,4,23,Low,None,1
COM-0763,Commercial Property 763,Commercial,South,Closed Lost,3967,8,11,Low,High,4
COM-0764,Commercial Property 764,Commercial,West,Lead,884,5,28,Low,High,2
COM-0765,Commercial Property 765,Commercial,East,Closed Lost,3466,8,10,High,High,1
COM-0766,Commercial Property 766,Commercial,North,Qualified,1200,10,21,High,High,1
COM-0767,Commercial Property 767,Commercial,East,Proposal,1560,14,29,Medium,Moderate,5
COM-0768,Commercial Property 768,Commercial,West,Closed Won,1867,18,19,Medium,None,1
COM-0769,Commercial Property 769,Commercial,North,Qualified,533,5,30,Medium,High,5
COM-0770,Commercial Property 770,Commercial,South,Closed Won,3442,16,20,Low,None,5
COM-0771,Commercial Property 771,Commercial,East,Negotiation,2849,19,27,Low,High,2
COM-0772,Commercial Property 772,Commercial,South,Closed Lost,3698,11,11,Low,None,5
COM-0773,Commercial Property 773,Commercial,East,Closed Lost,3319,15,5,High,Moderate,4
COM-0774,Commercial Property 774,Commercial,South,Lead,2521,6,17,High,None,4
COM-0775,Commercial Property 775,Commercial,South,Lead,4694,8,21,Medium,Moderate,2
COM-0776,Commercial Property 776,Commercial,East,Closed Lost,929,13,24,Low,High,1
COM-0777,Commercial Property 777,Commercial,South,Negotiation,4258,8,12,Low,High,3
COM-0778,Commercial Property 778,Commercial,West,Lead,1969,4,22,Medium,None,3
COM-0779,Commercial Property 779,Commercial,West,Negotiation,3005,8,28,High,High,2
COM-0780,Commercial Property 780,Commercial,North,Negotiation,1757,13,15,High,High,3
COM-0781,Commercial Property 781,Commercial,North,Closed Won,1770,15,25,Low,High,1
COM-0782,Commercial Property 782,Commercial,South,Closed Lost,3153,4,9,Low,High,2
COM-0783,Commercial Property 783,Commercial,South,Qualified,2004,13,8,Medium,High,4
COM-0784,Commercial Property 784,Commercial,South,Closed Lost,1769,11,21,High,None,5
COM-0785,Commercial Property 785,Commercial,West,Qualified,4653,6,19,Low,High,3
COM-0786,Commercial Property 786,Commercial,East,Qualified,1947,15,26,High,None,5
COM-0787,Commercial Property 787,Commercial,North,Closed Won,545,4,12,Medium,Moderate,4
COM-0788,Commercial Property 788,Commercial,East,Negotiation,3789,12,12,Medium,High,1
COM-0789,Commercial Property 789,Commercial,South,Lead,4691,19,22,Medium,Moderate,3
COM-0790,Commercial Property 790,Commercial,North,Closed Won,1132,18,10,High,None,4
COM-0791,Commercial Property 791,Commercial,South,Lead,4404,19,6,High,High,5
COM-0792,Commercial Property 792,Commercial,West,Closed Won,2984,7,24,High,None,5
COM-0793,Commercial Property 793,Commercial,West,Lead,3669,18,17,Medium,Moderate,1
COM-0794,Commercial Property 794,Commercial,East,Qualified,3483,16,20,High,None,4
COM-0795,Commercial Property 795,Commercial,South,Proposal,1932,16,27,High,Moderate,4
COM-0796,Commercial Property 796,Commercial,North,Proposal,4441,9,22,Low,High,2
COM-0797,Commercial Property 797,Commercial,South,Lead,1291,6,17,Low,High,5
COM-0798,Commercial Property 798,Commercial,East,Negotiation,3196,10,20,Low,Moderate,4
COM-0799,Commercial Property 799,Commercial,East,Closed Lost,3106,7,18,Medium,None,2
COM-0800,Commercial Property 800,Commercial,South,Negotiation,1338,15,30,Low,High,4
COM-0801,Commercial Property 801,Commercial,South,Closed Won,2656,8,25,Medium,Moderate,5
COM-0802,Commercial Property 802,Commercial,West,Negotiation,2167,18,22,High,Moderate,1
COM-0803,Commercial Property 803,Commercial,North,Closed Won,3059,4,28,Medium,High,2
COM-0804,Commercial Property 804,Commercial,South,Closed Lost,4439,7,30,High,High,5
COM-0805,Commercial Property 805,Commercial,South,Lead,3964,16,11,Medium,High,3
COM-0806,Commercial Property 806,Commercial,East,Qualified,618,3,6,High,Moderate,3
COM-0807,Commercial Property 807,Commercial,East,Closed Lost,2405,18,18,High,Moderate,2
COM-0808,Commercial Property 808,Commercial,West,Closed Won,2090,4,15,High,Moderate,2
COM-0809,Commercial Property 809,Commercial,South,Closed Won,4114,8,15,Low,None,2
COM-0810,Commercial Property 810,Commercial,West,Qualified,1126,18,9,High,None,1
COM-0811,Commercial Property 811,Commercial,North,Proposal,1884,9,14,Low,None,2
COM-0812,Commercial Property 812,Commercial,North,Closed Won,933,20,26,Low,None,3
COM-0813,Commercial Property 813,Commercial,West,Closed Lost,4368,19,8,Low,None,5
COM-0814,Commercial Property 814,Commercial,North,Negotiation,2422,12,8,Medium,High,1
COM-0815,Commercial Property 815,Commercial,West,Closed Won,3620,11,8,High,None,3
COM-0816,Commercial Property 816,Commercial,North,Closed Lost,3734,20,7,Low,None,1
COM-0817,Commercial Property 817,Commercial,East,Closed Lost,2413,5,7,Low,High,2
COM-0818,Commercial Property 818,Commercial,North,Lead,2452,14,28,Low,High,5
COM-0819,Commercial Property 819,Commercial,West,Closed Won,3521,17,16,Medium,None,3
COM-0820,Commercial Property 820,Commercial,West,Proposal,2542,19,16,Low,None,5
COM-0821,Commercial Property 821,Commercial,South,Lead,2092,12,5,Low,Moderate,5
COM-0822,Commercial Property 822,Commercial,South,Closed Won,2852,3,18,High,None,3
COM-0823,Commercial Property 823,Commercial,East,Proposal,4219,16,6,High,None,5
COM-0824,Commercial Property 824,Commercial,South,Lead,1091,5,30,Low,None,4
COM-0825,Commercial Property 825,Commercial,West,Proposal,3852,15,27,High,High,5
COM-0826,Commercial Property 826,Commercial,South,Closed Won,812,6,15,Low,Moderate,2
COM-0827,Commercial Property 827,Commercial,West,Closed Lost,2038,11,27,High,High,1
COM-0828,Commercial Property 828,Commercial,East,Qualified,2763,15,9,Low,None,2
COM-0829,Commercial Property 829,Commercial,West,Proposal,2654,12,24,High,High,1
COM-0830,Commercial Property 830,Commercial,North,Closed Won,1713,15,18,Low,Moderate,1
COM-0831,Commercial Property 831,Commercial,West,Proposal,3432,7,8,Medium,None,2
COM-0832,Commercial Property 832,Commercial,South,Closed Won,4475,9,18,Medium,None,1
COM-0833,Commercial Property 833,Commercial,West,Closed Won,909,20,27,Low,High,4
COM-0834,Commercial Property 834,Commercial,West,Lead,2966,6,23,High,None,2
COM-0835,Commercial Property 835,Commercial,West,Negotiation,3367,9,29,High,None,4
COM-0836,Commercial Property 836,Commercial,North,Negotiation,4026,13,17,High,None,5
COM-0837,Commercial Property 837,Commercial,North,Negotiation,1761,5,17,High,Moderate,5
COM-0838,Commercial Property 838,Commercial,North,Negotiation,2663,17,23,Low,None,2
COM-0839,Commercial Property 839,Commercial,South,Qualified,4417,11,30,High,None,3
COM-0840,Commercial Property 840,Commercial,East,Proposal,4284,11,20,High,None,5
COM-0841,Commercial Property 841,Commercial,South,Qualified,4086,5,25,Medium,None,5
COM-0842,Commercial Property 842,Commercial,South,Closed Won,3939,17,21,High,Moderate,3
COM-0843,Commercial Property 843,Commercial,East,Proposal,543,16,20,Medium,None,1
COM-0844,Commercial Property 844,Commercial,West,Lead,960,11,29,Low,High,1
COM-0845,Commercial Property 845,Commercial,West,Negotiation,737,6,28,Medium,None,5
COM-0846,Commercial Property 846,Commercial,North,Proposal,923,6,14,High,Moderate,2
COM-0847,Commercial Property 847,Commercial,South,Negotiation,3090,3,24,Medium,None,2
COM-0848,Commercial Property 848,Commercial,West,Qualified,4595,13,16,High,High,3
COM-0849,Commercial Property 849,Commercial,West,Closed Won,4694,5,12,Low,None,1
COM-0850,Commercial Property 850,Commercial,South,Qualified,1619,14,21,High,Moderate,1
COM-0851,Commercial Property 851,Commercial,West,Proposal,4233,5,24,Medium,None,4
COM-0852,Commercial Property 852,Commercial,West,Negotiation,3869,18,20,High,High,4
COM-0853,Commercial Property 853,Commercial,West,Qualified,2734,10,28,Medium,High,1
COM-0854,Commercial Property 854,Commercial,West,Closed Lost,571,9,11,Medium,None,1
COM-0855,Commercial Property 855,Commercial,North,Negotiation,4654,13,7,High,High,1
COM-0856,Commercial Property 856,Commercial,West,Proposal,3676,20,28,Medium,None,4
COM-0857,Commercial Property 857,Commercial,North,Proposal,1413,4,6,Low,Moderate,4
COM-0858,Commercial Property 858,Commercial,East,Closed Lost,1165,20,19,Medium,Moderate,2
COM-0859,Commercial Property 859,Commercial,West,Negotiation,527,4,8,Medium,None,3
COM-0860,Commercial Property 860,Commercial,North,Closed Won,4697,3,29,High,High,3
COM-0861,Commercial Property 861,Commercial,South,Negotiation,4721,9,23,Medium,None,2
COM-0862,Commercial Property 862,Commercial,North,Closed Won,4319,10,7,High,Moderate,2
COM-0863,Commercial Property 863,Commercial,East,Closed Lost,3334,5,21,High,High,2
COM-0864,Commercial Property 864,Commercial,North,Closed Lost,1797,20,19,Low,Moderate,4
COM-0865,Commercial Property 865,Commercial,North,Negotiation,873,15,15,High,Moderate,3
COM-0866,Commercial Property 866,Commercial,North,Negotiation,2280,13,27,Medium,Moderate,1
COM-0867,Commercial Property 867,Commercial,South,Negotiation,3715,15,17,High,High,4
COM-0868,Commercial Property 868,Commercial,North,Closed Won,2899,17,14,High,None,5
COM-0869,Commercial Property 869,Commercial,West,Lead,3536,20,14,High,High,3
COM-0870,Commercial Property 870,Commercial,North,Closed Won,1855,10,19,Medium,Moderate,2
COM-0871,Commercial Property 871,Commercial,North,Qualified,3177,19,19,Medium,Moderate,4
COM-0872,Commercial Property 872,Commercial,East,Closed Lost,1453,12,27,Low,Moderate,3
COM-0873,Commercial Property 873,Commercial,East,Closed Won,2861,4,26,Low,High,1
COM-0874,Commercial Property 874,Commercial,South,Qualified,1678,3,25,High,Moderate,5
COM-0875,Commercial Property 875,Commercial,North,Lead,3570,15,16,Medium,None,2
COM-0876,Commercial Property 876,Commercial,West,Negotiation,3430,9,21,Medium,Moderate,4
COM-0877,Commercial Property 877,Commercial,North,Lead,4622,17,29,High,Moderate,1
COM-0878,Commercial Property 878,Commercial,East,Closed Lost,2068,19,12,Low,High,3
COM-0879,Commercial Property 879,Commercial,East,Closed Lost,720,12,20,Low,None,1
COM-0880,Commercial Property 880,Commercial,West,Negotiation,1791,16,13,Medium,Moderate,4
COM-0881,Commercial Property 881,Commercial,South,Qualified,3240,15,7,Medium,None,3
COM-0882,Commercial Property 882,Commercial,South,Closed Lost,4345,3,9,Medium,None,5
COM-0883,Commercial Property 883,Commercial,East,Closed Lost,2384,17,12,High,Moderate,1
COM-0884,Commercial Property 884,Commercial,South,Qualified,4370,9,27,High,None,1
COM-0885,Commercial Property 885,Commercial,East,Closed Lost,2053,8,19,Medium,Moderate,5
COM-0886,Commercial Property 886,Commercial,East,Closed Lost,2308,10,15,Low,High,1
COM-0887,Commercial Property 887,Commercial,South,Negotiation,2959,11,15,Medium,Moderate,4
COM-0888,Commercial Property 888,Commercial,South,Lead,4410,5,17,Medium,Moderate,4
COM-0889,Commercial Property 889,Commercial,South,Closed Won,4488,15,9,Low,Moderate,1
COM-0890,Commercial Property 890,Commercial,South,Closed Won,2524,17,17,High,None,5
COM-0891,Commercial Property 891,Commercial,East,Proposal,1048,17,22,Low,High,5
COM-0892,Commercial Property 892,Commercial,South,Proposal,4627,11,5,Medium,None,1
COM-0893,Commercial Property 893,Commercial,West,Closed Won,2750,14,25,Low,Moderate,1
COM-0894,Commercial Property 894,Commercial,East,Proposal,4640,15,28,High,High,1
COM-0895,Commercial Property 895,Commercial,North,Negotiation,2827,7,10,High,Moderate,3
COM-0896,Commercial Property 896,Commercial,East,Proposal,4756,7,19,High,None,3
COM-0897,Commercial Property 897,Commercial,West,Closed Lost,2571,20,13,High,High,3
COM-0898,Commercial Property 898,Commercial,West,Lead,2203,8,12,Medium,Moderate,2
COM-0899,Commercial Property 899,Commercial,East,Qualified,4495,3,7,Medium,High,5
COM-0900,Commercial Property 900,Commercial,North,Closed Lost,508,9,30,Low,High,3
COM-0901,Commercial Property 901,Commercial,East,Negotiation,1351,12,16,High,None,5
COM-0902,Commercial Property 902,Commercial,East,Proposal,4605,4,13,Low,Moderate,3
COM-0903,Commercial Property 903,Commercial,West,Lead,3053,16,11,Medium,None,2
COM-0904,Commercial Property 904,Commercial,East,Lead,4950,19,30,Medium,None,2
COM-0905,Commercial Property 905,Commercial,South,Closed Won,3333,19,25,Medium,High,2
COM-0906,Commercial Property 906,Commercial,East,Closed Won,1361,5,26,Medium,High,1
COM-0907,Commercial Property 907,Commercial,West,Lead,3327,6,29,High,Moderate,2
COM-0908,Commercial Property 908,Commercial,North,Negotiation,4868,18,6,Medium,Moderate,5
COM-0909,Commercial Property 909,Commercial,East,Lead,4866,3,17,Medium,Moderate,2
COM-0910,Commercial Property 910,Commercial,East,Negotiation,1569,10,5,Low,High,1
COM-0911,Commercial Property 911,Commercial,North,Negotiation,2615,3,29,Low,High,3
COM-0912,Commercial Property 912,Commercial,North,Closed Won,2865,14,23,Low,None,4
COM-0913,Commercial Property 913,Commercial,East,Qualified,2611,19,21,Medium,High,4
COM-0914,Commercial Property 914,Commercial,South,Closed Lost,2011,10,16,Medium,High,5
COM-0915,Commercial Property 915,Commercial,West,Lead,502,13,8,Medium,High,5
COM-0916,Commercial Property 916,Commercial,West,Lead,3163,11,25,Low,None,1
COM-0917,Commercial Property 917,Commercial,East,Negotiation,1499,14,30,Medium,High,3
COM-0918,Commercial Property 918,Commercial,South,Negotiation,2471,15,7,Medium,None,2
COM-0919,Commercial Property 919,Commercial,East,Qualified,1513,10,11,High,Moderate,4
COM-0920,Commercial Property 920,Commercial,North,Negotiation,859,10,23,Medium,High,1
COM-0921,Commercial Property 921,Commercial,West,Proposal,4267,16,30,Medium,High,5
COM-0922,Commercial Property 922,Commercial,South,Negotiation,4017,5,5,High,High,2
COM-0923,Commercial Property 923,Commercial,South,Qualified,2837,8,7,High,High,2
COM-0924,Commercial Property 924,Commercial,North,Proposal,3127,4,14,High,Moderate,4
COM-0925,Commercial Property 925,Commercial,East,Proposal,3153,17,11,High,High,4
COM-0926,Commercial Property 926,Commercial,South,Qualified,1728,19,26,Low,High,1
COM-0927,Commercial Property 927,Commercial,North,Proposal,3357,7,16,Low,High,2
COM-0928,Commercial Property 928,Commercial,North,Closed Won,4547,13,18,Low,High,5
COM-0929,Commercial Property 929,Commercial,North,Closed Won,3552,10,18,Medium,Moderate,4
COM-0930,Commercial Property 930,Commercial,South,Closed Lost,2258,16,6,Medium,Moderate,4
COM-0931,Commercial Property 931,Commercial,West,Lead,4342,20,24,Low,High,5
COM-0932,Commercial Property 932,Commercial,East,Lead,4548,13,8,Low,High,3
COM-0933,Commercial Property 933,Commercial,West,Closed Won,1253,17,29,Medium,None,2
COM-0934,Commercial Property 934,Commercial,North,Proposal,4848,16,26,Medium,Moderate,3
COM-0935,Commercial Property 935,Commercial,South,Closed Lost,1145,13,8,Medium,High,4
COM-0936,Commercial Property 936,Commercial,North,Closed Lost,2553,19,24,Medium,High,3
COM-0937,Commercial Property 937,Commercial,East,Closed Won,4485,19,26,Low,High,4
COM-0938,Commercial Property 938,Commercial,South,Negotiation,4305,16,20,Medium,High,4
COM-0939,Commercial Property 939,Commercial,South,Closed Lost,1313,18,25,Medium,None,3
COM-0940,Commercial Property 940,Commercial,West,Closed Lost,4654,3,12,Medium,None,1
COM-0941,Commercial Property 941,Commercial,West,Proposal,671,14,9,Low,Moderate,5
COM-0942,Commercial Property 942,Commercial,North,Lead,2875,3,29,Low,None,2
COM-0943,Commercial Property 943,Commercial,West,Lead,1972,5,30,Low,Moderate,4
COM-0944,Commercial Property 944,Commercial,South,Qualified,1988,9,13,Low,None,4
COM-0945,Commercial Property 945,Commercial,North,Lead,4468,15,28,High,High,2
COM-0946,Commercial Property 946,Commercial,West,Qualified,714,3,30,Low,Moderate,2
COM-0947,Commercial Property 947,Commercial,East,Qualified,3803,3,24,Low,High,2
COM-0948,Commercial Property 948,Commercial,South,Negotiation,2255,11,23,High,None,2
COM-0949,Commercial Property 949,Commercial,West,Negotiation,2197,9,24,Medium,None,1
COM-0950,Commercial Property 950,Commercial,East,Closed Lost,3222,12,28,High,None,1
COM-0951,Commercial Property 951,Commercial,West,Qualified,1506,3,7,Low,None,1
COM-0952,Commercial Property 952,Commercial,North,Negotiation,1412,14,26,High,None,2
COM-0953,Commercial Property 953,Commercial,North,Lead,1848,12,23,Low,Moderate,3
COM-0954,Commercial Property 954,Commercial,East,Negotiation,554,12,13,High,Moderate,1
COM-0955,Commercial Property 955,Commercial,East,Qualified,2359,10,26,High,None,4
COM-0956,Commercial Property 956,Commercial,South,Closed Lost,2592,13,11,Medium,High,3
COM-0957,Commercial Property 957,Commercial,West,Lead,1463,12,29,High,None,5
COM-0958,Commercial Property 958,Commercial,South,Closed Won,2239,10,11,Low,None,4
COM-0959,Commercial Property 959,Commercial,East,Proposal,3054,4,29,Low,None,1
COM-0960,Commercial Property 960,Commercial,West,Proposal,2400,5,6,Medium,High,5
COM-0961,Commercial Property 961,Commercial,West,Closed Won,4022,13,12,Low,Moderate,4
COM-0962,Commercial Property 962,Commercial,South,Closed Lost,883,18,18,High,Moderate,1
COM-0963,Commercial Property 963,Commercial,West,Lead,2694,18,29,Low,None,2
COM-0964,Commercial Property 964,Commercial,North,Closed Won,2210,14,26,Low,None,3
COM-0965,Commercial Property 965,Commercial,East,Negotiation,2946,3,10,Medium,High,1
COM-0966,Commercial Property 966,Commercial,North,Lead,3206,7,17,Low,Moderate,3
COM-0967,Commercial Property 967,Commercial,South,Closed Lost,4662,13,9,Medium,High,2
COM-0968,Commercial Property 968,Commercial,North,Closed Lost,1950,19,8,Medium,High,5
COM-0969,Commercial Property 969,Commercial,North,Closed Lost,3693,11,7,Medium,Moderate,4
COM-0970,Commercial Property 970,Commercial,North,Qualified,4252,11,15,High,None,3
COM-0971,Commercial Property 971,Commercial,West,Lead,4452,14,22,Low,High,1
COM-0972,Commercial Property 972,Commercial,West,Proposal,4137,15,17,Medium,High,3
COM-0973,Commercial Property 973,Commercial,West,Lead,4962,20,7,High,High,2
COM-0974,Commercial Property 974,Commercial,West,Qualified,977,4,9,High,None,1
COM-0975,Commercial Property 975,Commercial,West,Lead,3496,18,30,Medium,None,5
COM-0976,Commercial Property 976,Commercial,South,Proposal,1348,13,30,Medium,High,2
COM-0977,Commercial Property 977,Commercial,South,Proposal,2865,7,23,High,Moderate,5
COM-0978,Commercial Property 978,Commercial,South,Negotiation,1449,14,20,Low,None,4
COM-0979,Commercial Property 979,Commercial,South,Closed Lost,4972,20,21,High,High,5
COM-0980,Commercial Property 980,Commercial,North,Lead,737,11,29,High,None,3
